ID,Area,Sub Area,lat,long,Type
"
TH-PWEE0022
","
West Thames
","
L&W South   Wt
",51.185234," -0.866748
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PWEE0181
","
West Thames
","
L&W South   Wt
",51.30457," -0.52095
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PWEE0162
","
West Thames
","
L&W South   Wt
",51.328307," -0.478562
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PWAR0108
","
Kent And South London
","
L&W South London   Ksl
",51.37014," -0.125563
","
Freshwater – Rivers
"
"
TH-PWEE0078
","
West Thames
","
L&W South   Wt
",51.225709," -0.778396
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PWEE0059
","
West Thames
","
L&W South   Wt
",51.144424," -0.514637
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PWEE0027
","
West Thames
","
L&W South   Wt
",51.119466," -0.85407
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PWEE0019
","
West Thames
","
L&W South   Wt
",51.15282," -0.959052
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTR0361
","
West Thames
","
L&W North   Wt
",50.805137," -1.486367
","
Freshwater – Rivers
"
"
TH-PWAR0045
","
Kent And South London
","
L&W South London   Ksl
",51.370744," -0.159647
","
Freshwater – Rivers
"
"
TH-PUTR0228
","
West Thames
","
L&W North   Wt
",51.680934," -1.587735
","
Freshwater – Rivers
"
"
TH-PWAR0053
","
Kent And South London
","
L&W South London   Ksl
",51.386923," -0.16374
","
Freshwater – Rivers
"
"
TH-PUTR0117
","
West Thames
","
L&W North   Wt
",51.604699," -1.646182
","
Freshwater – Rivers
"
"
TH-PWAE0010
","
Kent And South London
","
L&W South London   Ksl
",51.381139," -0.140261
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTR0230
","
West Thames
","
L&W North   Wt
",51.761109," -1.839276
","
Freshwater – Comparative Inlet Points
"
"
TH-PUTR0229
","
West Thames
","
L&W North   Wt
",51.76214," -1.843126
","
Freshwater – Comparative Inlet Points
"
"
TH-PUTR0108
","
West Thames
","
L&W North   Wt
",51.638315," -1.91469
","
Freshwater – Rivers
"
"
TH-PUTR0104
","
West Thames
","
L&W North   Wt
",51.651668," -1.974549
","
Freshwater – Rivers
"
"
TH-PUTR0080
","
West Thames
","
L&W North   Wt
",51.733986," -1.5887
","
Freshwater – Rivers
"
"
TH-PUTR0077
","
West Thames
","
L&W North   Wt
",51.64998," -1.778804
","
Freshwater – Rivers
"
"
TH-PUTR0096
","
West Thames
","
L&W North   Wt
",51.663452," -1.74923
","
Freshwater – Rivers
"
"
TH-PWER0030
","
West Thames
","
L&W South   Wt
",51.378563," -0.457067
","
Freshwater – Rivers
"
"
TH-PUTR0093
","
West Thames
","
L&W North   Wt
",51.645185," -1.838269
","
Freshwater – Rivers
"
"
TH-PUTR0051
","
West Thames
","
L&W North   Wt
",51.713833," -1.493354
","
Freshwater – Rivers
"
"
TH-PUTR0072
","
West Thames
","
L&W North   Wt
",51.606923," -1.841105
","
Freshwater – Rivers
"
"
TH-PUTR0036
","
West Thames
","
L&W North   Wt
",51.799788," -1.885268
","
Freshwater – Rivers
"
"
TH-PUTR0057
","
West Thames
","
L&W North   Wt
",51.640035," -1.846119
","
Freshwater – Rivers
"
"
TH-PUTR9999
","
West Thames
","
L&W North   Wt
",49.891961," -0.609123
","
Pollution/Investigation Points – Environment
"
"
TH-PUTE0364
","
West Thames
","
L&W North   Wt
",51.65688," -1.961738
","
Sewage Discharges – Final/Treated Effluent – Not Water Company
"
"
TH-PUTE0362
","
West Thames
","
L&W North   Wt
",51.848233," -2.079717
","
Sewage Discharges – Final/Treated Effluent – Not Water Company
"
"
TH-PUTE0359
","
West Thames
","
L&W North   Wt
",51.676463," -1.757994
","
Trade Discharges – Site Drainage
"
"
TH-PUTE0360
","
West Thames
","
L&W South   Wt
",51.534998," -1.792928
","
Trade Discharges – Site Drainage
"
"
TH-PUTE0346
","
West Thames
","
L&W North   Wt
",51.720425," -1.649044
","
Sewage Discharges – Final/Treated Effluent – Not Water Company
"
"
TH-PUTE0348
","
West Thames
","
L&W North   Wt
",51.699066," -1.939623
","
Sewage & Trade Combined – Unspecified
"
"
TH-PUTE0334
","
West Thames
","
L&W North   Wt
",51.663608," -1.903149
","
Sewage Discharges – Final/Treated Effluent – Not Water Company
"
"
TH-PUTE0188
","
West Thames
","
L&W North   Wt
",51.665915," -1.957292
","
Trade Discharges – Mineral Workings
"
"
TH-PUTE0347
","
West Thames
","
L&W North   Wt
",51.742089," -1.88999
","
Sewage & Trade Combined – Unspecified
"
"
TH-PUTE0147
","
West Thames
","
L&W North   Wt
",51.8862," -1.981058
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0338
","
West Thames
","
L&W North   Wt
",51.655037," -1.849755
","
Trade Discharges – Mineral Workings
"
"
TH-PUTR0060
","
West Thames
","
L&W North   Wt
",51.709816," -1.680822
","
Freshwater – Comparative Inlet Points
"
"
TH-PUTE0137
","
West Thames
","
L&W North   Wt
",51.838899," -1.949872
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0117
","
West Thames
","
L&W North   Wt
",51.688831," -1.933401
","
Sewage Discharges – Final/Treated Effluent – Not Water Company
"
"
TH-PUTE9999
","
West Thames
","
L&W North   Wt
",49.891961," -0.609123
","
Pollution/Investigation Points – Discharges
"
"
TH-PUTE0181
","
West Thames
","
L&W North   Wt
",51.761716," -1.842229
","
Agriculture – Fish Farming – Not Water Company
"
"
TH-PUTE0112
","
West Thames
","
L&W North   Wt
",51.609343," -1.699577
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PWAR0062
","
Kent And South London
","
L&W South London   Ksl
",51.458971," -0.193814
","
Freshwater – Unspecified
"
"
TH-PUTE0176
","
West Thames
","
L&W North   Wt
",51.708915," -1.680249
","
Agriculture – Fish Farming – Not Water Company
"
"
TH-PUTE0136
","
West Thames
","
L&W North   Wt
",51.554952," -1.702099
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0097
","
West Thames
","
L&W North   Wt
",51.672693," -1.547319
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0115
","
West Thames
","
L&W North   Wt
",51.606497," -1.646168
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0086
","
West Thames
","
L&W North   Wt
",51.67602," -1.761323
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0088
","
West Thames
","
L&W North   Wt
",51.696604," -1.679569
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0107
","
West Thames
","
L&W North   Wt
",51.827181," -1.824371
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0072
","
West Thames
","
L&W North   Wt
",51.666584," -1.597986
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0111
","
West Thames
","
L&W North   Wt
",51.599769," -1.873485
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0066
","
West Thames
","
L&W North   Wt
",51.698498," -1.761205
","
Sewage Discharges – Final/Treated Effluent – Not Water Company
"
"
TH-PUTE0062
","
West Thames
","
L&W North   Wt
",51.670307," -1.636996
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0065
","
West Thames
","
L&W North   Wt
",51.698498," -1.761205
","
Sewage Discharges – Final/Treated Effluent – Not Water Company
"
"
TH-PUTE0071
","
West Thames
","
L&W North   Wt
",51.701224," -1.775661
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0051
","
West Thames
","
L&W North   Wt
",51.638912," -1.661811
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0050
","
West Thames
","
L&W North   Wt
",51.841684," -2.055103
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0083
","
West Thames
","
L&W North   Wt
",51.641751," -1.715259
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0046
","
West Thames
","
L&W North   Wt
",51.669957," -1.947889
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0047
","
West Thames
","
L&W North   Wt
",51.669955," -1.943551
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0035
","
West Thames
","
L&W North   Wt
",51.674889," -1.665882
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0039
","
West Thames
","
L&W North   Wt
",51.664374," -1.783072
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0049
","
West Thames
","
L&W North   Wt
",51.71418," -1.581643
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0053
","
West Thames
","
L&W North   Wt
",51.644866," -1.848618
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0026
","
West Thames
","
L&W North   Wt
",51.585002," -1.675201
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTR0039
","
West Thames
","
L&W North   Wt
",51.688131," -1.705768
","
Freshwater – Rivers
"
"
TH-PUTE0034
","
West Thames
","
L&W North   Wt
",51.683289," -1.499481
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0020
","
West Thames
","
L&W North   Wt
",51.760139," -1.821096
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0025
","
West Thames
","
L&W North   Wt
",51.62032," -1.784726
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0037
","
West Thames
","
L&W North   Wt
",51.742102," -1.595868
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0044
","
West Thames
","
L&W North   Wt
",51.671775," -1.952919
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0017
","
West Thames
","
L&W North   Wt
",51.639363," -1.908908
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PTTR0114
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.463954," -0.196223
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0108
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.495672," 0.041657
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0099
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.479811," -0.303104
","
Saline Water – Coastal Sites – Non Bathing/Shellfish
"
"
TH-PUTE0012
","
West Thames
","
L&W North   Wt
",51.877565," -1.964792
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0018
","
West Thames
","
L&W North   Wt
",51.722991," -1.533787
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PTTR0098
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.485905," -0.282526
","
Saline Water – Coastal Sites – Non Bathing/Shellfish
"
"
TH-PTTR0097
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.482289," -0.250819
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR9999
","
Kent And South London
","
L&W South London   Ksl
",49.891961," -0.609123
","
Pollution/Investigation Points – Environment
"
"
TH-PTTR0095
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.504281," 0.167781
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PUTE0128
","
West Thames
","
L&W North   Wt
",51.571058," -1.81774
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0011
","
West Thames
","
L&W North   Wt
",51.704974," -1.881282
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PUTE0019
","
West Thames
","
L&W North   Wt
",51.760906," -1.835553
","
Agriculture – Fish Farming – Not Water Company
"
"
TH-PTTR0076
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.483087," -0.165929
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0072
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.470424," 0.250742
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0079
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.489988," -0.234693
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0022
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.454049," 0.436012
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0025
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.49908," 0.719391
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0021
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.446377," 0.371559
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0024
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.501967," 0.612207
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0008
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.481739," -0.171744
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0020
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.457609," 0.28145
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0009
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.487764," -0.126131
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0026
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.491207," 0.824095
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTE9999
","
Kent And South London
","
L&W South London   Ksl
",49.891961," -0.609123
","
Pollution/Investigation Points – Discharges
"
"
TH-PTTR0023
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.495098," 0.472779
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0003
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.471423," -0.317583
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0007
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.467322," -0.215383
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTR0011
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.507805," -0.0864
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTB0025
","
Kent And South London
","
L&W South London   Ksl
",51.527769," 0.723264
","
Saline Water – Designated Bathing Beaches
"
"
TH-PTTB0023
","
Kent And South London
","
L&W South London   Ksl
",51.537382," 0.67293
","
Saline Water – Designated Bathing Beaches
"
"
TH-PTTB0012
","
Kent And South London
","
L&W South London   Ksl
",51.532976," 0.712039
","
Saline Water – Designated Bathing Beaches
"
"
TH-PTSY0013
","
Kent And South London
","
L&W South London   Ksl
",51.467875," 0.238766
","
Sewage – Crude To Further Treatment – Water Company
"
"
TH-PTTR0017
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.511507," 0.09174
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTB0008
","
Kent And South London
","
L&W South London   Ksl
",51.531717," 0.803819
","
Saline Water – Designated Bathing Beaches
"
"
TH-PTSY0012
","
Kent And South London
","
L&W South London   Ksl
",51.437629," 0.327938
","
Sewage – Crude To Further Treatment – Water Company
"
"
TH-PTTB0005
","
Kent And South London
","
L&W South London   Ksl
",51.539014," 0.652546
","
Saline Water – Designated Bathing Beaches
"
"
TH-PTSY0011
","
Kent And South London
","
L&W South London   Ksl
",51.440006," 0.397419
","
Sewage – Crude To Further Treatment – Water Company
"
"
TH-PTTR0019
","
Kent And South London
","
Ecmas Sampling (Kent And South London)
",51.485991," 0.184198
","
Saline Water – Estuarine Sites – Non Bathing/Shellfish
"
"
TH-PTTB0004
","
Kent And South London
","
L&W South London   Ksl
",51.535353," 0.686943
","
Saline Water – Designated Bathing Beaches
"
"
TH-PTNY0017
","
Kent And South London
","
L&W South London   Ksl
",51.510965," 0.575392
","
Sewage – Crude To Further Treatment – Water Company
"
"
TH-PTTB0002
","
Kent And South London
","
L&W South London   Ksl
",51.528859," 0.753609
","
Saline Water – Designated Bathing Beaches
"
"
TH-PTSE0087
","
Kent And South London
","
L&W South London   Ksl
",51.467875," 0.238766
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
TH-PTTB0001
","
Kent And South London
","
L&W South London   Ksl
",51.522979," 0.774159
","
Saline Water – Designated Bathing Beaches
"
"
TH-PTNY0013
","
Kent And South London
","
L&W South London   Ksl
",51.555822," 0.711955
","
Sewage – Crude To Further Treatment – Water Company
"
"
TH-PTNY0016
","
Kent And South London
","
L&W South London   Ksl
",51.58919," 0.505606
","
Sewage – Crude To Further Treatment – Water Company
"
"
TH-PTNR0099
","
Kent And South London
","
L&W South London   Ksl
",51.551098," 0.645503
","
Freshwater – Rivers
"
"
TH-PTNY0015
","
Kent And South London
","
L&W South London   Ksl
",51.454511," 0.38292
","
Sewage – Crude To Further Treatment – Water Company
"
"
TH-PTNY0014
","
Kent And South London
","
L&W South London   Ksl
",51.548422," 0.548658
","
Sewage – Crude To Further Treatment – Water Company
"
"
TH-PTNE0202
","
Hertfordshire And North London
","
L&W Herts & North London
",51.503319," -0.026791
","
Trade Discharges – Site Drainage
"
"
TH-PTNE0201
","
Hertfordshire And North London
","
L&W Herts & North London
",51.501426," -0.009496
","
Trade Discharges – Site Drainage
"
"
TH-PTNE0200
","
Hertfordshire And North London
","
L&W Herts & North London
",51.505427," -0.02595
","
Trade Discharges – Site Drainage
"
"
TH-PTSE0029
","
Kent And South London
","
L&W South London   Ksl
",51.506735," 0.146814
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
